dataset,model,test_score,classes,transf_metric,transf_score
dtd,resnet34,0.5398936170212765,47,bot_overall_+I_scorer,-0.06830390568892311
dtd,resnet50,0.5893617021276595,47,bot_overall_+I_scorer,0.15283175586546627
dtd,vit_small_patch16_224,0.7111702127659575,47,bot_overall_+I_scorer,0.3661145885294303
dtd,densenet121,0.6329787234042553,47,bot_per_scorer_+I_scorer,0.05394717258802731
dtd,densenet161,0.6388297872340425,47,bot_per_scorer_+I_scorer,0.20328850930590953
dtd,densenet169,0.6191489361702128,47,bot_per_scorer_+I_scorer,0.19066733262846502
dtd,efficientnet_b0,0.549468085106383,47,bot_per_scorer_+I_scorer,0.25660318158734996
dtd,mobilenetv2_050,0.4473404255319149,47,bot_per_scorer_+I_scorer,-0.6140232080794433
dtd,mobilenetv2_100,0.571808510638298,47,bot_per_scorer_+I_scorer,0.03230640687004468
dtd,resnet18,0.5537234042553191,47,bot_per_scorer_+I_scorer,-0.30695167432609305
dtd,resnet34,0.5398936170212765,47,bot_per_scorer_+I_scorer,-0.14467837882486909
dtd,resnet50,0.5893617021276595,47,bot_per_scorer_+I_scorer,0.20318038787643306
dtd,vit_small_patch16_224,0.7111702127659575,47,bot_per_scorer_+I_scorer,0.12566027037417654
dtd,densenet121,0.6329787234042553,47,bot_per_scorer_dataset_+I_scorer,0.053947172588027295
dtd,densenet161,0.6388297872340425,47,bot_per_scorer_dataset_+I_scorer,0.20328850930590958
dtd,densenet169,0.6191489361702128,47,bot_per_scorer_dataset_+I_scorer,0.1906673326284651
dtd,efficientnet_b0,0.549468085106383,47,bot_per_scorer_dataset_+I_scorer,0.25660318158735
dtd,mobilenetv2_050,0.4473404255319149,47,bot_per_scorer_dataset_+I_scorer,-0.6140232080794437
dtd,mobilenetv2_100,0.571808510638298,47,bot_per_scorer_dataset_+I_scorer,0.03230640687004463
dtd,resnet18,0.5537234042553191,47,bot_per_scorer_dataset_+I_scorer,-0.30695167432609327
dtd,resnet34,0.5398936170212765,47,bot_per_scorer_dataset_+I_scorer,-0.1446783788248691
dtd,resnet50,0.5893617021276595,47,bot_per_scorer_dataset_+I_scorer,0.20318038787643317
