dataset,model,test_score,classes,transf_metric,transf_score
dtd,resnet18,0.6361702127659573,47,mid_per_scorer_+I_scorer,-0.41052014367252915
dtd,resnet34,0.653723404255319,47,mid_per_scorer_+I_scorer,-0.24806108480175884
dtd,resnet50,0.6670212765957448,47,mid_per_scorer_+I_scorer,0.45439895084091547
dtd,vit_small_patch16_224,0.7585106382978725,47,mid_per_scorer_+I_scorer,0.5674041942083689
dtd,densenet121,0.6771276595744681,47,mid_per_scorer_dataset_+I_scorer,0.08564814110930062
dtd,densenet161,0.7074468085106383,47,mid_per_scorer_dataset_+I_scorer,0.27536382767699247
dtd,densenet169,0.6867021276595746,47,mid_per_scorer_dataset_+I_scorer,0.18222623845208702
dtd,efficientnet_b0,0.6606382978723404,47,mid_per_scorer_dataset_+I_scorer,0.00791258596531161
dtd,mobilenetv2_050,0.5957446808510638,47,mid_per_scorer_dataset_+I_scorer,-0.8019775430917839
dtd,mobilenetv2_100,0.6638297872340426,47,mid_per_scorer_dataset_+I_scorer,-0.11239516668691259
dtd,resnet18,0.6361702127659573,47,mid_per_scorer_dataset_+I_scorer,-0.41052014367252926
dtd,resnet34,0.653723404255319,47,mid_per_scorer_dataset_+I_scorer,-0.24806108480175895
dtd,resnet50,0.6670212765957448,47,mid_per_scorer_dataset_+I_scorer,0.45439895084091575
dtd,vit_small_patch16_224,0.7585106382978725,47,mid_per_scorer_dataset_+I_scorer,0.567404194208369
dtd,densenet121,0.6771276595744681,47,mid_svm_+I_scorer,0.1447524960837328
dtd,densenet161,0.7074468085106383,47,mid_svm_+I_scorer,0.23746849400878184
dtd,densenet169,0.6867021276595746,47,mid_svm_+I_scorer,0.20901153725612942
dtd,efficientnet_b0,0.6606382978723404,47,mid_svm_+I_scorer,0.13533050164299062
dtd,mobilenetv2_050,0.5957446808510638,47,mid_svm_+I_scorer,0.06975392922286404
dtd,mobilenetv2_100,0.6638297872340426,47,mid_svm_+I_scorer,0.08415480106340298
dtd,resnet18,0.6361702127659573,47,mid_svm_+I_scorer,0.052798498661217455
dtd,resnet34,0.653723404255319,47,mid_svm_+I_scorer,0.047413226550300586
dtd,resnet50,0.6670212765957448,47,mid_svm_+I_scorer,0.23429012951796463
dtd,vit_small_patch16_224,0.7585106382978725,47,mid_svm_+I_scorer,0.21104584098222337
dtd,densenet121,0.6771276595744681,47,mid_lsq_+I_scorer,-0.03419780874925594
dtd,densenet161,0.7074468085106383,47,mid_lsq_+I_scorer,0.784200517554077
